custid,flag,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10
13271,C,125,291,122,179.3333333,197.4444444,166.2592593,181.0123457,181.5720165,176.2812071,179.6218564,179.15836,178.3538079,179.0446748,178.8522809,178.7502545,178.8824034
11841,C,123,337,32,164,177.6666667,124.5555556,155.4074074,152.5432099,144.1687243,150.7064472,149.1394604,148.0048773,149.283595,148.8093109,148.6992611,148.9307223
12151,C,17,168,127,104,133,121.3333333,119.4444444,124.5925926,121.7901235,121.9423868,122.7750343,122.1691815,122.2955342,122.41325,122.2926553,122.3338132
12258,C,91,367,444,300.6666667,370.5555556,371.7407407,347.654321,363.3168724,360.9039781,357.2917238,360.5041914,359.5666311,359.1208488,359.7305571,359.472679,359.4413616
13411,C,277,434,372,361,389,374,374.6666667,379.2222222,375.962963,376.617284,377.2674897,376.6159122,376.833562,376.9056546,376.7850429,376.8414198
14194,C,395,76,299,256.6666667,210.5555556,255.4074074,240.8765432,235.6131687,243.9657064,240.1518061,239.9102271,241.3425799,240.4682044,240.5736705,240.7948182,240.612231
13717,C,170,154,151,158.3333333,154.4444444,154.5925926,155.7901235,154.9423868,155.1083676,155.2802926,155.110349,155.1663364,155.1856594,155.1541149,155.1687036,155.1694926
13277,C,135,342,172,216.3333333,243.4444444,210.5925926,223.4567901,225.8312757,219.9602195,223.0827618,222.9580857,222.0003556,222.680401,222.5462808,222.4090125,222.5452314
14190,C,240,271,369,293.3333333,311.1111111,324.4814815,309.6419753,315.0781893,316.4005487,313.7069044,315.0618808,315.0564446,314.60841,314.9089118,314.8579221,314.791748
13257,C,99,179,333,203.6666667,238.5555556,258.4074074,233.5432099,243.5020576,245.1508916,240.732053,243.1283341,243.0037596,242.2880489,242.8067142,242.6995076,242.5980902
12658,C,482,339,268,363,323.3333333,318.1111111,334.8148148,325.4197531,326.1152263,328.7832647,326.7727481,327.2237464,327.5932531,327.1965825,327.3378606,327.3758987
13780,C,314,394,385,364.3333333,381.1111111,376.8148148,374.0864198,377.3374486,376.079561,375.8344765,376.417162,376.1103998,376.1206794,376.2160804,376.1490532,376.1619377
14432,C,71,471,312,284.6666667,355.8888889,317.5185185,319.3580247,330.9218107,322.5994513,324.2930956,325.9381192,324.2768887,324.8360345,325.0170141,324.7099791,324.8543426
13775,C,306,103,211,206.6666667,173.5555556,197.0740741,192.4320988,187.6872428,192.3978052,190.8390489,190.3080323,191.1816288,190.7762367,190.7552993,190.9043883,190.8119747
14001,C,401,37,91,176.3333333,101.4444444,122.9259259,133.5679012,119.3127572,125.2688615,126.04984,123.5438195,124.9541737,124.8492777,124.4490903,124.7508472,124.6830717
14509,C,290,16,38,114.6666667,56.22222222,69.62962963,80.17283951,68.67489712,72.82578875,73.89117513,71.797287,72.83808363,72.84218192,72.49251751,72.72426102,72.68632015
11065,C,138,250,410,266,308.6666667,328.2222222,300.962963,312.617284,313.9341564,309.1714678,311.907636,311.6710867,310.9167302,311.4984843,311.3621004,311.259105
14294,C,188,362,337,295.6666667,331.5555556,321.4074074,316.2098765,323.0576132,320.2249657,319.8308185,321.0377991,320.3645278,320.4110485,320.6044584,320.4600116,320.4918395
14579,C,316,118,16,150,94.66666667,86.88888889,110.5185185,97.35802469,98.25514403,102.0438957,99.21902149,99.83935376,100.3674237,99.80859964,100.0051257,100.060383
12046,C,219,343,194,252,263,236.3333333,250.4444444,249.9259259,245.5679012,248.6460905,248.0466392,247.4202103,248.0376467,247.8348321,247.7642297,247.8789028
14953,C,67,110,339,172,207,239.3333333,206.1111111,217.4814815,220.9753086,214.8559671,217.7709191,217.8673983,216.8314281,217.4899152,217.3962472,217.2391968
11361,C,88,356,233,225.6666667,271.5555556,243.4074074,246.8765432,253.9465021,248.0768176,249.6332876,250.5522024,249.4207692,249.8687531,249.9472416,249.7455879,249.8538609
12591,C,384,241,194,273,236,234.3333333,247.7777778,239.3703704,240.4938272,242.5473251,240.8038409,241.2816644,241.5442768,241.2099273,241.3452895,241.3664979
12565,C,120,224,487,277,329.3333333,364.4444444,323.5925926,339.1234568,342.3868313,335.0342936,338.8481939,338.7564396,337.546309,338.3836475,338.2287987,338.0529184
11042,C,298,408,99,268.3333333,258.4444444,208.5925926,245.1234568,237.3868313,230.3676269,237.6259717,235.1268099,234.3734695,235.7087504,235.0696766,235.0506321,235.276353
13316,C,337,41,194,190.6666667,141.8888889,175.5185185,169.3580247,162.255144,169.0438957,166.8856882,166.061576,167.3303866,166.7592169,166.7170598,166.9355545,166.8039437
12220,C,404,96,488,329.3333333,304.4444444,373.9259259,335.9012346,338.090535,349.3058985,341.0992227,342.8318854,344.4123355,342.7811479,343.3417896,343.5117577,343.211565
11031,C,357,323,365,348.3333333,345.4444444,352.9259259,348.9012346,349.090535,350.3058985,349.432556,349.6096632,349.7827059,349.6083084,349.6668925,349.6859689,349.6537232
13583,C,274,466,429,389.6666667,428.2222222,415.6296296,411.1728395,418.3415638,415.048011,414.8541381,416.0812376,415.3277956,415.4210571,415.6100301,415.4529609,415.4946827
12229,C,192,263,494,316.3333333,357.7777778,389.3703704,354.4938272,367.2139918,370.3593964,364.0224051,367.1985978,367.1934664,366.1381564,366.8434069,366.7250099,366.5688578
13445,C,497,107,169,257.6666667,177.8888889,201.5185185,212.3580247,197.255144,203.7105624,204.4412437,201.8023167,203.3180409,203.1872005,202.769186,203.0914758,203.0159541
14166,C,414,100,74,196,123.3333333,131.1111111,150.1481481,134.8641975,138.7078189,141.2400549,138.2706904,139.4061881,139.6389778,139.1052854,139.3834838,139.3759157
11478,C,159,154,20,111,95,75.33333333,93.77777778,88.03703704,85.71604938,89.17695473,87.64334705,87.51211706,88.11080628,87.75542346,87.79278227,87.88633734
11634,C,373,183,197,251,210.3333333,219.4444444,226.9259259,218.9012346,221.7572016,222.5281207,221.0621856,221.7825027,221.7909363,221.5452082,221.7062157,221.6807868
13927,C,359,25,197,193.6666667,138.5555556,176.4074074,169.5432099,161.5020576,169.1508916,166.732053,165.7950008,167.2259818,166.5843452,166.5351093,166.7818121,166.6337555
13181,C,215,278,279,257.3333333,271.4444444,269.2592593,266.0123457,268.9053498,268.0589849,267.6588935,268.2077427,267.975207,267.9472811,268.0434103,267.9886328,267.993108
13640,C,394,97,485,325.3333333,302.4444444,370.9259259,332.9012346,335.4238683,346.4170096,338.2473708,340.0294162,341.5645989,339.9471287,340.5137146,340.6751474,340.3786635
13476,C,180,470,438,362.6666667,423.5555556,408.0740741,398.0987654,409.909465,405.3607682,404.4563329,406.575522,405.4642077,405.4986875,405.8461391,405.6030114,405.6492793
11255,C,157,359,375,297,343.6666667,338.5555556,326.4074074,336.2098765,333.7242798,332.1138546,334.0160037,333.2847127,333.1381903,333.4796356,333.3008462,333.306224
14285,C,311,227,270,269.3333333,255.4444444,264.9259259,263.2345679,261.2016461,263.1207133,262.5189758,262.2804451,262.6400447,262.4798218,262.4667705,262.528879,262.4918238
13898,C,300,152,418,290,286.6666667,331.5555556,302.7407407,306.9876543,313.7613169,307.829904,309.5262917,310.3725042,309.2429,309.7138986,309.7764343,309.5777443
13537,C,200,26,212,146,128,162,145.3333333,145.1111111,150.8148148,147.0864198,147.6707819,148.5240055,147.7604024,147.9850633,148.0898237,147.9450964
13250,C,24,65,297,128.6666667,163.5555556,196.4074074,162.8765432,174.2798354,177.8545953,171.6703246,174.6015851,174.708835,173.6602483,174.3235561,174.2308798,174.0715614
11426,C,345,182,37,188,135.6666667,120.2222222,147.962963,134.617284,134.2674897,138.9492455,135.9446731,136.3871361,137.0936849,136.4751647,136.6519952,136.7402816
13589,C,350,447,90,295.6666667,277.5555556,221.0740741,264.7654321,254.4650206,246.7681756,255.3328761,252.1886907,251.4299141,252.983827,252.2008106,252.2048506,252.4631627
13031,C,257,107,422,262,263.6666667,315.8888889,280.5185185,286.691358,294.3662551,287.1920439,289.4165524,290.3249505,288.9778489,289.5731172,289.6253055,289.3920906
13866,C,337,446,20,267.6666667,244.5555556,177.4074074,229.8765432,217.2798354,208.1879287,218.4481024,214.6386222,213.7582178,215.6149808,214.6706069,214.6812685,214.9889521
13995,C,116,283,319,239.3333333,280.4444444,279.5925926,266.4567901,275.4979424,273.8491084,271.9346136,273.7605548,273.1814256,272.9588647,273.3002817,273.1468573,273.1353346
14097,C,377,89,425,297,270.3333333,330.7777778,299.3703704,300.1604938,310.1028807,303.2112483,304.4915409,305.9352233,304.5460042,304.9909228,305.1573834,304.8981035
14932,C,427,466,86,326.3333333,292.7777778,235.037037,284.7160494,270.8436214,263.5322359,273.0306356,269.1354976,268.5661231,270.2440854,269.3152354,269.3751479,269.6448229
14985,C,148,244,314,235.3333333,264.4444444,271.2592593,257.0123457,264.2386831,264.170096,261.8070416,263.4052736,263.1274704,262.7799285,263.1042242,263.0038744,262.9626757
12989,C,471,97,452,340,296.3333333,362.7777778,333.037037,330.7160494,342.1769547,335.3100137,336.0676726,337.851547,336.4097444,336.7763214,337.0125376,336.7328678
12853,C,208,52,498,252.6666667,267.5555556,339.4074074,286.5432099,297.8353909,307.9286694,297.4357567,301.0666057,302.1436773,300.2153466,301.1418765,301.1669668,300.8413966
13800,C,135,336,97,189.3333333,207.4444444,164.5925926,187.1234568,186.3868313,179.3676269,184.2926383,183.3490322,182.3364325,183.3260343,183.003833,182.8887666,183.072878
11533,C,85,133,335,184.3333333,217.4444444,245.5925926,215.7901235,226.2757202,229.2194787,223.7617741,226.418991,226.466748,225.549171,226.14497,226.0536297,225.9159236
11170,C,302,198,244,248,230,240.6666667,239.5555556,236.7407407,238.9876543,238.4279835,238.0521262,238.4892547,238.3231215,238.2881675,238.3668479,238.3260456
11495,C,239,268,80,195.6666667,181.2222222,152.2962963,176.3950617,169.9711934,166.2208505,170.8623685,169.0181375,168.7004522,169.5269861,169.0818586,169.1030989,169.2373145
14745,C,241,243,229,237.6666667,236.5555556,234.4074074,236.2098765,235.7242798,235.4471879,235.7937814,235.6550831,235.6320175,235.6936273,235.6602426,235.6619625,235.6719441
12509,C,58,239,72,123,144.6666667,113.2222222,126.962963,128.2839506,122.8230453,126.0233196,125.7101052,124.8521567,125.5285272,125.3635963,125.2480934,125.3800723
14172,C,351,194,159,234.6666667,195.8888889,196.5185185,209.0246914,200.4773663,202.0068587,203.8363054,202.1068435,202.6500025,202.8643838,202.5404099,202.6849321,202.6965753
12445,C,37,463,41,180.3333333,228.1111111,149.8148148,186.0864198,188.0041152,174.6351166,182.9085505,181.8492608,179.7976426,181.5184846,181.0551294,180.7904189,181.1213443
11707,C,397,294,175,288.6666667,252.5555556,238.7407407,259.9876543,250.4279835,249.7187929,253.3781436,251.1749733,251.4239699,251.9923623,251.5304352,251.6489225,251.7239066
14485,C,269,267,187,241,231.6666667,219.8888889,230.8518519,227.4691358,226.0699588,228.1303155,227.2231367,227.141137,227.4981964,227.2874901,227.3089412,227.3648759
11943,C,10,323,324,219,288.6666667,277.2222222,261.6296296,275.8395062,271.563786,269.6776406,272.3603109,271.2005792,271.0795102,271.5468001,271.2756298,271.3006467
11895,C,286,153,160,199.6666667,170.8888889,176.8518519,182.4691358,176.7366255,178.6858711,179.2972108,178.2399025,178.7409948,178.7593693,178.5800889,178.6934843,178.6776475
12565,C,418,472,182,357.3333333,337.1111111,292.1481481,328.8641975,319.3744856,313.4622771,320.5669867,317.8012498,317.2768379,318.5483581,317.8754819,317.900226,318.108022
12841,C,475,443,374,430.6666667,415.8888889,406.8518519,417.8024691,413.5144033,412.7229081,414.6799268,413.6390794,413.6806381,413.9998815,413.7731997,413.8179064,413.8636625
13911,C,141,405,81,209,231.6666667,173.8888889,204.8518519,203.4691358,194.0699588,200.7969822,199.4453589,198.1041,199.4488137,198.9994242,198.8507793,199.0996724
12476,C,110,42,179,110.3333333,110.4444444,133.2592593,118.0123457,120.5720165,123.9478738,120.8440786,121.7879896,122.193314,121.6084608,121.8632548,121.8883432,121.7866863
12700,C,10,150,177,112.3333333,146.4444444,145.2592593,134.6790123,142.127572,140.6886145,139.1650663,140.6604176,140.1713662,139.99895,140.2769113,140.1490758,140.1416457
12043,C,403,157,214,258,209.6666667,227.2222222,231.6296296,222.8395062,227.2304527,227.2331962,225.7677183,226.7437891,226.5815679,226.3643584,226.5632384,226.5030549
14732,C,368,20,227,205,150.6666667,194.2222222,183.2962963,176.0617284,184.526749,181.2949246,180.6278006,182.1498247,181.3575166,181.3783807,181.628574,181.4548238
11872,C,17,278,343,212.6666667,277.8888889,277.8518519,256.1358025,270.6255144,268.2043896,264.9885688,267.9394909,267.0441498,266.6574032,267.2136813,266.9717447,266.9476097
11493,C,237,127,39,134.3333333,100.1111111,91.14814815,108.5308642,99.93004115,99.8696845,102.7768633,100.858863,101.1684703,101.6013988,101.2095774,101.3264821,101.3791528
14127,C,185,199,112,165.3333333,158.7777778,145.3703704,156.4938272,153.5473251,151.8038409,153.948331,153.0998323,152.9506681,153.3329438,153.1278148,153.1371422,153.1993003
14546,C,382,214,328,308,283.3333333,306.4444444,299.2592593,296.345679,300.6831276,298.7626886,298.5971651,299.3476604,298.9025047,298.9491101,299.0664251,298.9726799
13914,C,135,478,77,230,261.6666667,189.5555556,227.0740741,226.0987654,214.2427984,222.4718793,220.9378144,219.2174973,220.8757303,220.3436807,220.1456361,220.4550157
13191,C,444,118,39,200.3333333,119.1111111,119.4814815,146.308642,128.3004115,131.3635117,135.3241884,131.6627039,132.783468,133.2567867,132.5676529,132.8693025,132.897914
11064,C,307,49,273,209.6666667,177.2222222,219.962963,202.2839506,199.8230453,207.3566529,203.1545496,203.4447493,204.6519839,203.7504276,203.9490536,204.1171551,203.9388788
12250,C,239,217,412,289.3333333,306.1111111,335.8148148,310.4197531,317.4485597,321.2277092,316.3653406,318.3472032,318.646751,317.7864316,318.2601286,318.2311037,318.0925546
13894,C,51,125,176,117.3333333,139.4444444,144.2592593,133.6790123,139.127572,139.0219479,137.2761774,138.4752324,138.2577859,138.0030653,138.2453612,138.1687375,138.1390546
12004,C,126,324,160,203.3333333,229.1111111,197.4814815,209.9753086,212.1893004,206.5486968,209.571102,209.4363664,208.5187217,209.1753967,209.043495,208.9125378,209.0438098
12137,C,251,313,471,345,376.3333333,397.4444444,372.9259259,382.2345679,384.2016461,379.78738,382.0745313,382.0211858,381.2943657,381.7966943,381.7040819,381.5983806
14355,C,144,285,408,279,324,337,313.3333333,324.7777778,325.037037,321.0493827,323.6213992,323.2359396,322.6355738,323.1643042,323.0119392,322.9372724
13885,C,69,418,115,200.6666667,244.5555556,186.7407407,210.654321,213.9835391,203.7928669,209.476909,209.0844383,207.4514048,208.6709174,208.4022535,208.1748585,208.4160098
13585,C,106,193,483,260.6666667,312.2222222,351.962963,308.2839506,324.1563786,328.1344307,320.1915866,324.1607987,324.162272,322.8382191,323.7204299,323.5736403,323.3774298
14058,C,339,298,400,345.6666667,347.8888889,364.5185185,352.691358,355.0329218,357.4142661,355.046182,355.8311233,356.0971905,355.6581653,355.8621597,355.8725051,355.79761
11664,C,139,203,155,165.6666667,174.5555556,165.0740741,168.4320988,169.3539095,167.6200274,168.4686786,168.4808718,168.1898593,168.3798032,168.3501781,168.3066135,168.3455316
14585,C,490,467,103,353.3333333,307.7777778,254.7037037,305.2716049,289.2510288,283.0754458,292.5326932,288.2863893,287.9648428,289.5946417,288.6152913,288.7249253,288.9782861
13132,C,246,470,473,396.3333333,446.4444444,438.5925926,427.1234568,437.3868313,434.3676269,432.959305,434.9045877,434.0771732,433.9803553,434.3207054,434.126078,434.1423796
13973,C,213,351,41,201.6666667,197.8888889,146.8518519,182.1358025,175.6255144,168.2043896,175.3219021,173.050602,172.1922979,173.5216007,172.9215002,172.8784663,173.1071891
11331,C,13,200,73,95.33333333,122.7777778,97.03703704,105.0493827,108.2880658,103.4581619,105.5985368,105.7815882,104.9460956,105.4420735,105.3899191,105.2593628,105.3637851
13712,C,200,401,419,340,386.6666667,381.8888889,369.5185185,379.3580247,376.9218107,375.266118,377.1819845,376.4566377,376.30158,376.6467341,376.4683173,376.4722105
14821,C,370,413,136,306.3333333,285.1111111,242.4814815,277.9753086,268.5226337,262.9931413,269.8303612,267.1153788,266.6462938,267.8640112,267.2085613,267.2396221,267.4373982
13571,C,380,488,186,351.3333333,341.7777778,293.037037,328.7160494,321.1769547,314.3100137,321.4010059,318.9626581,318.2245593,319.5294078,318.9055417,318.8865029,319.1071508
11009,C,239,460,78,259,265.6666667,200.8888889,241.8518519,236.1358025,226.2921811,234.7599451,232.3959762,231.1493675,232.7684296,232.1045911,232.0074627,232.2934945
14081,C,219,217,346,260.6666667,274.5555556,293.7407407,276.3209877,281.5390947,283.866941,280.5756744,281.9939034,282.1455063,281.5716947,281.9037014,281.8736341,281.7830101
14215,C,280,104,78,154,112,114.6666667,126.8888889,117.8518519,119.8024691,121.5144033,119.7229081,120.3465935,120.5279683,120.1991566,120.3579061,120.361677
14304,C,483,357,228,356,313.6666667,299.2222222,322.962963,311.9506173,311.3786008,315.430727,312.9199817,313.2431032,313.864604,313.342563,313.4834234,313.5635301
14839,C,131,148,250,176.3333333,191.4444444,205.9259259,191.2345679,196.2016461,197.78738,195.0745313,196.3545191,196.4054768,195.9448424,196.2349461,196.1950884,196.124959
12104,C,232,100,498,276.6666667,291.5555556,355.4074074,307.8765432,318.2798354,327.1879287,317.7814358,321.0830666,322.017477,320.2939931,321.1315122,321.1476608,320.8577221
11932,C,182,47,248,159,151.3333333,186.1111111,165.4814815,167.6419753,173.0781893,168.733882,169.8180155,170.5433623,169.69842,170.0199326,170.0872383,169.9351969
11560,C,168,466,87,240.3333333,264.4444444,197.2592593,234.0123457,231.9053498,221.0589849,228.9922268,227.3188538,225.7900218,227.3670342,226.8253033,226.6607864,226.9510413
